plz,area_name,population_2022,population_density_per_sqkm,stop_count,traffic_supply_index,avg_temp_change,avg_tmax,total_precip,no2_avg,pm10_avg,pollution_index,temperature_change,heat_exposure_index,absolute_heat_impact,pollution_heat_interaction,no2_heat_score,traffic_pollution_score,population_pollution_burden,vulnerable_population_score,heat_precip_ratio,climate_vulnerability_score,urban_intensity_score,environmental_stress_score,socio_environmental_score,climate_vulnerability_score_norm,urban_intensity_score_norm,environmental_stress_score_norm,socio_environmental_score_norm,urban_heat_risk_index,risk_category,priority_rank,cluster,district_type
80805,Gropiusstadt,35584,13377,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.749558466681373,76.91184360879673,20.459228847838997,1.9527262290467058,121.09749923742146,,12085.416738879598,26121.61876595778,0.0924834567148674,3.5174906635100975,-0.23496686703872252,-2.274749685789058e-15,-1.3700636685315085e-17,34.07818311827042,0.4355169036730752,22.54081584498379,7.043191199953634,18.727925958551907,Low Risk,97,2,Mixed Urban (Medium Density)
90901,Altglienicke,29905,3790,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.715354237252983,17.871192559188806,14.101266846505046,1.6014787834038906,99.31503600823538,,10156.654327118773,6069.604589100745,0.0924834567148674,-0.6025668386820597,-0.018594587717407678,2.3520340788260507e-17,2.3731880124105264e-18,8.777191631939864,12.991871617971249,61.338014116074916,72.38280019281511,32.51190853361276,Moderate Risk,50,0,Suburban (Low Density)
90902,Plänterwald,11118,3694,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.704998171119143,17.380263244114115,5.231016966650262,1.5979615460218408,99.09691600510595,,3776.0134696173386,5902.86995100468,0.0924834567148674,-0.6412165517500448,-0.013223479480540395,5.481680807162827e-16,7.522729010555166e-19,8.539846385966499,13.303563764684936,70.1946158874432,65.79382951668582,33.732565575623184,Moderate Risk,46,0,Suburban (Low Density)
90903,Baumschulenweg,18813,3903,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.727544190098024,18.451604973952588,8.893928884831412,1.6056188649056784,99.57178142858567,,6389.471254174401,6266.730429726863,0.0924834567148674,-0.5570066778990937,-0.024835416048528305,-5.7979526959364615e-16,5.371153505557636e-18,9.056973464953689,12.629708523500982,51.15341653382743,84.56943882923376,31.80113780145096,Moderate Risk,55,0,Suburban (Low Density)
90904,Johannisthal,20224,3092,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.640057006404854,14.347056263803807,9.384051289753176,1.575905536605238,97.72912181881514,,6868.690089003513,4872.699919183396,0.0924834567148674,-0.8824041311244216,0.0219063649089163,-2.917938430504161e-16,6.589787636050316e-18,7.058729947879665,15.342192689775075,56.01518139119498,89.52314954147104,33.738371433221054,Moderate Risk,45,0,Suburban (Low Density)
90905,Niederschöneweide,12946,3709,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.706616306452555,17.45683988063253,6.093185470333478,1.5985111143627861,99.13099725559492,,4396.858281855196,5928.877723171574,0.0924834567148674,-0.6351809412325312,-0.014066903548871502,3.5920391237501257e-16,2.83414540397572e-18,8.576910657578527,13.254618808289598,67.00470337912661,74.2565779833307,34.20523597450614,Moderate Risk,42,0,Suburban (Low Density)
90906,Alt-Hohenschönhausen,48842,5235,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.871234607705056,25.50091317133597,23.792084070953038,1.6544205335816176,102.59819647200652,,16588.239780810403,8660.891493299769,0.0924834567148674,-0.014563813481126396,-0.0917648142424518,-8.414274459179788e-16,-1.7610800534780644e-18,12.388078015595868,8.745711612374372,46.73679215915858,55.577126124772256,26.54302216705763,Low Risk,75,0,Suburban (Low Density)
90907,Adlershof,19753,3233,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.655267478538931,15.050479758116365,9.195549850357951,1.5810714790101232,98.04948557341149,,6708.724056966296,5111.604091639728,0.0924834567148674,-0.8260956308510004,0.013454203865042917,2.7424616528898334e-16,5.026201239384052e-18,7.404516598980495,14.85170318482493,65.57052788179803,83.16721834861768,35.17222132859156,Moderate Risk,33,0,Suburban (Low Density)
90908,Bohnsdorf,12310,1888,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.510174676976275,8.515209790131209,5.552025027357795,1.5317935177720312,94.99353344623351,,4180.853194008764,2892.026161553595,0.0924834567148674,-1.3586816871255212,0.09966183247383317,1.3257680716974088e-15,1.8849827677042766e-20,4.133942033365718,19.85443998311412,83.32131582993078,62.812487008472885,36.66269171621016,Moderate Risk,26,0,Suburban (Low Density)
90909,Oberschöneweide,23416,3789,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.715246361564089,17.866068463966336,11.041220880238471,1.6014421455144945,99.31276392486946,,7952.7910959308865,6067.864289354419,0.0924834567148674,-0.6029697062624749,-0.018538966161834397,-7.90543709708486e-16,7.206682369673107e-18,8.77471764966734,12.99509940659431,47.59576276733972,92.0308078892924,32.02348790426094,Moderate Risk,53,0,Suburban (Low Density)
90910,Kreuzberg,137741,3947,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.732290720409368,18.678351473455777,65.18304561199068,1.6072309320391176,99.67175309668664,,46781.06415889205,6343.740488758397,0.0924834567148674,-0.5392470666250073,-0.02724165950862669,5.2042742375553596e-17,-3.0953058228164005e-18,9.166034023794705,12.490071197921544,61.819502042538396,50.15353891288098,29.308536055375278,Low Risk,63,0,Suburban (Low Density)
90911,Friedrichshagen,18425,1316,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.448469782928811,5.854186234334316,8.196305575046335,1.5108366450373185,93.69390176092064,,6257.694565362427,1988.2610248691112,0.0924834567148674,-1.5821043371387928,0.14010410038313328,1.7130083793342212e-15,2.437758754525691e-19,2.7619188121287563,22.201355507194503,89.85833664132686,63.72680455829922,38.54061530512028,Moderate Risk,19,0,Suburban (Low Density)
90912,Rahnsdorf,10378,483,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.358609334079969,2.1052083083606252,4.523364766908193,1.4803172831701585,91.80125631709964,,3524.6867950790374,714.9932477711866,0.0924834567148674,-1.904191354007384,0.20303445901366665,1.1924430852826224e-15,6.3820374332554886e-18,0.7840044584300687,25.85328313739501,81.07065081989786,88.67865127960295,40.307182741714186,Moderate Risk,15,0,Suburban (Low Density)
90913,Grunewald,10576,1158,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.431425424083533,5.131590641088731,4.686675528510745,1.5050478585126952,93.33491258910347,,3591.9336620500962,1742.845420157701,0.0924834567148674,-1.6434955443904933,0.15167282192845838,1.3655847973153209e-15,-2.0630227097798033e-19,2.384919604912744,22.87270292641881,83.99346374137717,61.897250568689955,36.83585111397195,Moderate Risk,25,0,Suburban (Low Density)
90914,Müggelheim,6801,306,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.339515337145701,1.3278916931665845,2.951304380792791,1.4738323767470043,91.39909756132975,,2309.8279912634935,450.99270728458333,0.0924834567148674,-1.9721286981983024,0.217022480414573,2.0287185885419155e-15,5.312861217376964e-18,0.36680587174438073,26.66502556120222,95.18785468802906,84.33248244899136,43.24147448476705,Moderate Risk,6,0,Suburban (Low Density)
90915,Schmöckwitz,4439,260,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.33455305545657,1.1269837944187082,1.9241081013171712,1.4721470338347722,91.2945817264969,,1507.620416588538,382.7582287970408,0.0924834567148674,-1.9897559652768717,0.22069314728140618,1.7876404474201143e-15,3.053834734610994e-18,0.25855802956138674,26.878038962745837,91.1182038934017,75.14960843709963,40.86199728994831,Moderate Risk,12,0,Suburban (Low Density)
01001,Mitte,97425,4996,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.845452318059349,24.20787978102451,47.20681920869321,1.6456640780158895,102.05516854754886,,33088.5152255324,8221.737733767384,0.0924834567148674,-0.11262656986243043,-0.08065622476585817,2.3005483159807716e-16,-1.6181012501137227e-19,11.785881331930803,9.390356990613864,64.82453201741157,62.078109790149725,31.990497186704598,Moderate Risk,54,0,Suburban (Low Density)
01002,Biesdorf,28894,2330,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.557855731467497,10.619803854319269,13.169468350502186,1.5479874648852183,95.99779429397526,,9813.28774879685,3606.810793182559,0.0924834567148674,-1.1847800862247004,0.0699560042761729,1.1839688621714e-15,3.604125463103262e-18,5.201859877111801,18.130573519712314,80.92759708363643,77.38652352782906,38.19317213700067,Moderate Risk,21,0,Suburban (Low Density)
01003,Kaulsdorf,18910,2146,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.538006604710971,9.738562173709745,8.581370489508446,1.5412460932362901,95.57973095464388,,6422.415426377394,3307.5141160850785,0.0924834567148674,-1.2573066356377762,0.08215858364210493,-2.5136980595284735e-16,8.267943701018168e-18,4.75647929486099,18.83870450316646,56.6975813546701,96.34480295476936,35.00055966087589,Moderate Risk,35,0,Suburban (Low Density)
01004,Mahlsdorf,29531,2289,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.553432828222837,10.422807743802073,13.446742485024858,1.5464853114199681,95.90463887597208,,10029.63246728455,3539.9048778403067,0.0924834567148674,-1.2009573346791818,0.07265484607203317,3.7944722705572383e-16,7.082933224233844e-18,5.1025165001804575,18.28719069365386,67.34643167225555,91.52777137320133,36.92345207252071,Moderate Risk,24,0,Suburban (Low Density)
01005,Hellersdorf,83175,10269,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.414280825598298,55.599249798068925,45.03328076691384,1.8388556688028475,114.0358641361061,,28248.778587463763,18883.20886293644,0.0924834567148674,2.125345125228667,-0.23423766201276436,-1.4880598224964537e-15,-2.8520958608841745e-18,25.529112530529673,0.4778335858012083,35.82096232519284,51.142180018197315,25.681215366163492,Low Risk,77,2,Mixed Urban (Medium Density)
11101,Friedrichsfelde,55137,9935,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.378250345507647,53.432917182618475,29.65405893002551,1.8266186137444667,113.27698829188498,,18726.2146675923,18147.455927551277,0.0924834567148674,1.9789625821262111,-0.23019624545669712,-3.114935632066027e-15,2.2416027723292297e-18,24.63018733960405,0.7123620567559376,8.357599614801941,71.84791019010405,21.665242515266492,Low Risk,92,2,Mixed Urban (Medium Density)
11102,Karlshorst,27527,4171,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.756454874721661,19.83917328246405,13.093093333646316,1.6154378192639003,100.18069977065531,,9349.01266218353,6737.991144149728,0.0924834567148674,-0.44866615611377775,-0.039284681022626,-7.871885838439042e-17,3.8524763330702155e-18,9.722285203407925,11.79119955671125,59.61210965945798,78.3960622681,33.01303646545008,Moderate Risk,49,0,Suburban (Low Density)
11103,Lichtenberg,39622,5488,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.89852715699528,26.883117037590097,19.4089443014467,1.6636899195988941,103.17303356358721,,13456.84526831968,9130.33027875873,0.0924834567148674,0.08959226512893145,-0.10309501643122503,-1.478564142329756e-16,-5.4087746108705825e-18,13.027693374546685,8.088205770529965,58.44499551220051,40.749358584222925,27.305396789407396,Low Risk,70,0,Suburban (Low Density)
11104,Falkenberg,2891,945,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.408447902349074,4.165983267719875,1.2744822885691174,1.4972439880712725,92.85095883216003,,981.8721839057138,1414.8955687273524,0.0924834567148674,-1.7260355092851156,0.1675410419663983,1.820144318320398e-15,7.148320172923366e-18,1.8780473226764598,23.793555635027676,91.66690317995781,91.79356733284088,43.29146636660927,Moderate Risk,4,0,Suburban (Low Density)
11106,Malchow,663,431,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.352999798257472,1.8761429130489704,0.2886038866244704,1.4784121129215482,91.68310798207119,,225.17511516066696,637.1956206691873,0.0924834567148674,-1.9241685753290003,0.20712152711549023,1.803104210321646e-15,4.245649340721103e-18,0.661325707876266,26.090460824800065,91.37924836092293,79.99429859763339,41.598036083832454,Moderate Risk,9,0,Suburban (Low Density)
11107,Wartenberg,2635,381,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.347606013812764,1.6564378912626632,1.1455941846396633,1.4765802184517307,91.56950381377463,,894.9267397411123,562.5770632301094,0.0924834567148674,-1.9433631403698048,0.21106898125512133,1.4905854279956315e-15,4.499890951424311e-18,0.5434531960429195,26.319536538893868,86.10360493298369,81.02778302000696,40.45016143958546,Moderate Risk,13,0,Suburban (Low Density)
11109,Neu-Hohenschönhausen,55279,10713,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.462177631467309,58.51630896590928,30.194371728988138,1.8551228916948272,115.04466915057974,,18774.44221865235,19873.931538726683,0.0924834567148674,2.3209061615103974,-0.23841929425015956,-2.1085498314037748e-15,-6.692345770235842e-18,26.730039486376633,0.23516822301919257,25.346442959572702,35.53168082273116,21.080668739289468,Low Risk,94,2,Mixed Urban (Medium Density)
11110,Alt-Treptow,12472,5399,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.888926220683699,26.395312665471295,6.09746878243671,1.660429147442619,102.97081814401929,,4235.873357894176,8964.6569670427,0.0924834567148674,0.052911449107958995,-0.09915960916343053,-1.7689291005255566e-16,-3.3037015157378163e-18,12.802438990751197,8.316582389543505,57.954829138196295,49.30641675326154,28.4446690416871,Low Risk,68,0,Suburban (Low Density)
11111,Fennpfuhl,32389,15278,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.954630151269187,90.97483945109063,19.28645159694577,2.022374856789169,125.41672971605742,,11000.29684002842,30897.843062024924,0.0924834567148674,4.395695070410439,-0.20258781215920327,-3.6100234617237135e-15,-4.31091632588973e-18,39.47117634965643,2.314514063827871,0.0,45.21211915423041,21.17535811147128,Low Risk,93,2,Mixed Urban (Medium Density)
11112,Rummelsburg,25551,5653,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.916326645662818,27.791994527931912,12.561706212333066,1.669735171349292,103.54792731896592,,8677.902515038011,9439.012923637549,0.0924834567148674,0.15771355078892238,-0.11024652203366443,-2.6130449106422947e-16,-2.0970057437406056e-18,13.446021533220268,7.673194931954981,56.52987349459712,54.211598400961925,28.888614403409406,Low Risk,65,0,Suburban (Low Density)
21201,Reinickendorf,76495,7285,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,5.0923797699381,37.097986623999056,38.9541590501415,1.7295282068441364,107.25596737216625,,25980.045903793696,12599.612986859534,0.0924834567148674,0.8397189948641667,-0.1708716558107836,-2.544795538526392e-16,-5.9446274526539956e-18,17.63417034546324,4.155042390903948,56.6450855624237,38.5711330642696,27.157661568884485,Low Risk,72,0,Suburban (Low Density)
21202,Tegel,35474,1053,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.4200984767496445,4.654363696017375,15.679857336421689,1.5012008801260783,93.09634383568064,,12048.057368340122,1580.7645267727605,0.0924834567148674,-1.6842160595400784,0.15945609212666786,1.8550279929404282e-15,6.0644157693637606e-18,2.1348577049100204,23.324375856761307,92.25577603867627,87.38752886682187,42.750367500601186,Moderate Risk,7,0,Suburban (Low Density)
21203,Konradshöhe,5768,2622,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.589355432624594,12.033289944341686,2.647140213537866,1.5586857285889526,96.66124263682728,,1958.9895388336759,4086.873980360234,0.0924834567148674,-1.0692938389646327,0.051070181263436175,1.5016451225662205e-15,-1.9218313400108164e-18,5.911053027246375,17.034605526200412,86.29030412764354,54.92367702944676,36.138647527414236,Moderate Risk,29,0,Suburban (Low Density)
21204,Heiligensee,17506,1636,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.482990003374945,7.33417164552141,7.847922299908179,1.5225607696441508,94.42096843801875,,5945.574006037158,2490.909419137831,0.0924834567148674,-1.4573387785885583,0.11720106932015802,1.4710248307113205e-15,-1.2423009659684606e-18,3.528095578590676,20.87226389268019,85.7734016225091,57.68594735238881,36.54914193416238,Moderate Risk,27,0,Suburban (Low Density)
21205,Frohnau,16430,2106,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.533691577155204,9.54795446148886,7.448855261266,1.5397805776604356,95.4888476200066,,5580.131436032818,3242.777896552878,0.0924834567148674,-1.2730481508406584,0.08484220562895806,1.3657746911067277e-15,-2.8131260168108644e-18,4.659811726042315,18.994438452504667,83.9966693468937,51.30059125025605,35.07379974150281,Moderate Risk,34,0,Suburban (Low Density)
21206,Hermsdorf,16429,2693,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.597014606536081,12.379760335401665,7.552435297078127,1.5612870187360937,96.82256055580844,,5579.79180539155,4204.5459414563,0.0924834567148674,-1.041141005213188,0.04656692638510738,7.567587292268281e-16,-1.4850598218756145e-18,6.083937654871691,16.773275998228762,73.71584387813807,56.69913997935754,33.25652914520043,Moderate Risk,48,0,Suburban (Low Density)
21207,Waidmannslust,10506,4568,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.799281523212645,21.923117998035362,5.042125168287205,1.6299830613542514,101.08271686693014,,3568.159517161338,7445.76262426622,0.0924834567148674,-0.2874363189330024,-0.05977891193636087,4.2648602222036753e-16,2.7183459688145846e-18,10.712386612352534,10.60189363565355,68.14049566009501,73.78585679796818,34.502811157955755,Moderate Risk,39,0,Suburban (Low Density)
21208,Lübars,4885,977,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.411899924393688,4.310426226132633,2.1552131130663166,1.4984164005319556,92.92366549986984,,1659.0956825940546,1463.9528233197207,0.0924834567148674,-1.713651381119707,0.165137117566008,2.0465926167210424e-15,-7.446078958927088e-19,1.954097407198804,23.654052887391355,95.48958695062197,59.70905455983569,39.42620223599827,Moderate Risk,17,0,Suburban (Low Density)
21209,Wittenau,23435,3972,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.734987612631722,18.8073707973732,11.09644347020244,1.6081468792740263,99.72855518083493,,7959.244078114978,6387.559404476433,0.0924834567148674,-0.5291515410902757,-0.02860289678997304,2.577150481272013e-16,-2.8224760303462576e-18,9.228029956003992,12.411076891402594,65.29146535966113,51.26258372933498,30.344833606767573,Moderate Risk,59,0,Suburban (Low Density)
21210,Marzahn,109498,34218,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,7.9977956989247305,273.6685732258064,87.57426334408602,2.716296481956053,168.44998866680154,,37188.87595756065,92946.23301957223,0.0924834567148674,14.252314093194531,1.48073762181817,2.0909368722647895e-15,-1.1470002669054498e-17,100.0,100.0,96.23816429558994,16.11065069820646,86.47613867862846,High Risk,1,1,Urban Core (High Density)
21211,Borsigwalde,6676,3338,,0.0,6.152150537634409,23.165564516129038,249.48333333333332,21.062051971326166,18.696558144165667,0.3396306412679743,4.666594425872819,15.57709219356347,3.1154184387126937,1.5849184573967399,98.2880543268343,,2267.3741611049963,5290.457810790317,0.0924834567148674,-0.7840913354736975,0.007249083801413032,9.01996800914449e-16,-5.988778436433689e-19,7.662462105606312,14.4916122858977,76.1676142091323,60.301442794219525,34.39188477985264,Moderate Risk,40,0,Suburban (Low Density)
