avg_lst,max_lst,centroid_lon,centroid_lat
194.47,238,13.17929280353792,52.4876905263972
224.07,238,13.190332602754198,52.48785994186617
224.72,238,13.201372511529367,52.488028327677874
223.67,239,13.212412529196966,52.48819568380901
223.24,239,13.223452655090483,52.48836201023639
218.83,238,13.234492888543373,52.48852730693702
210.23,237,13.24553322888905,52.48869157388801
215.14,237,13.256573675460885,52.4888548110666
214.31,238,13.267614227592206,52.48901701845021
215.14,237,13.278654884616307,52.48917819601639
207.36,238,13.289695645866436,52.48933834374281
208.53,239,13.300736510675804,52.4894974616073
206.59,238,13.311777478377586,52.48965554958782
202.81,236,13.322818548304909,52.489812607662515
208.83,238,13.33385971979087,52.48996863580961
225.08,237,13.344900992168524,52.49012363400753
224.75,237,13.355942364770888,52.490277602234784
222.78,237,13.366983836930935,52.490430540470086
220.87,238,13.378025407981609,52.49058244869222
222.03,238,13.389067077255813,52.490733326880196
206.54,238,13.400108844086413,52.49088317501309
203.75,238,13.411150707806232,52.49103199307018
200.07,237,13.422192667748067,52.49117978103083
223.9,238,13.433234723244668,52.491326538874596
221.33,222,13.444276873628759,52.49147226658115
221.81,223,13.455319118233014,52.49161696413031
204.54,223,13.466361456390084,52.49176063150204
210.17,223,13.477403887432578,52.491903268676445
221.84,223,13.488446410693072,52.49204487563378
221.97,223,13.499489025504106,52.49218545235442
221.74,223,13.510531731198183,52.492324998818916
221.0,222,13.521574527107774,52.492463515007906
220.01,223,13.532617412565315,52.49260100090226
204.87,223,13.54366038690321,52.49273745648289
221.92,223,13.554703449453825,52.492872881730925
219.76,222,13.565746599549495,52.4930072766276
219.4,222,13.576789836522522,52.493140641154305
221.43,222,13.587833159705172,52.49327297529256
221.7,223,13.598876568429679,52.493404279024055
221.77,223,13.60992006202825,52.49353455233057
221.87,223,13.620963639833052,52.49366379519409
205.76,222,13.151367418088881,52.495044174799695
218.05,223,13.162408887152477,52.495216212374366
221.91,223,13.173450467508745,52.49538722006329
226.16,238,13.184492158490919,52.4955571978428
174.08,238,13.195533959432193,52.49572614568936
193.9,238,13.206575869665718,52.49589406357957
192.73,238,13.217617888524602,52.4960609514902
199.53,238,13.228660015341916,52.496226809398124
202.84,238,13.239702249450685,52.49639163728037
207.3,239,13.250744590183894,52.49655543511413
193.97,239,13.26178703687449,52.496718202876714
212.47,239,13.272829588855375,52.49687994054558
215.43,239,13.28387224545942,52.497040648098334
192.35,238,13.294915006019446,52.497200325512715
200.68,239,13.305957869868237,52.49735897276662
215.45,237,13.317000836338543,52.49751658983808
207.21,237,13.328043904763069,52.497673176705256
176.93,238,13.339087074474484,52.497828733346466
175.46,238,13.350130344805418,52.49798325974018
184.47,237,13.361173715088462,52.49813675586496
176.83,238,13.372217184656167,52.498289221699594
197.26,238,13.383260752841052,52.49844065722293
193.95,238,13.394304418975592,52.498591062414
202.52,238,13.40534818239223,52.49874043725199
182.68,238,13.416392042423364,52.49888878171619
209.01,239,13.427435998401368,52.499036095786074
221.62,239,13.438480049658569,52.49918237944121
220.1,222,13.44952419552726,52.499327632661355
215.99,222,13.4605684353397,52.49947185542638
196.95,222,13.47161276842811,52.49961504771632
221.94,222,13.482657194124675,52.49975720951133
221.83,223,13.493701711761549,52.499898340791724
222.09,223,13.504746320670847,52.50003844153794
220.78,223,13.515791020184647,52.50017751173057
217.99,223,13.526835809635001,52.50031555135036
218.48,222,13.53788068835392,52.5004525603782
199.88,223,13.54892565567338,52.50058853879507
220.57,222,13.559970710925326,52.500723486582174
221.5,223,13.571015853441668,52.50085740372079
220.31,223,13.582061082554292,52.50099029019237
221.91,223,13.593106397595033,52.50112214597851
221.11,223,13.604151797895707,52.50125297106095
221.29,223,13.615197282788094,52.501382765421546
222.0,223,13.62624285160394,52.50151152904232
221.79,223,13.167606064428705,52.50308359691833
220.19,223,13.178649647831929,52.503254137306634
219.78,222,13.18969334159491,52.503423647486244
189.99,223,13.200737145050416,52.5035921274337
220.91,223,13.211781057531173,52.503759577125656
221.28,223,13.22282507836986,52.50392599653891
221.97,223,13.233869206899124,52.50409138565042
221.63,223,13.244913442451562,52.50425574443729
221.28,223,13.255957784359733,52.50441907287672
221.53,223,13.267002231956159,52.50458137094613
221.89,223,13.27804678457332,52.504742638623
217.87,223,13.28909144154365,52.50490287588502
187.13,223,13.300136202199555,52.505062082709976
220.87,223,13.311181065873386,52.50522025907583
219.22,222,13.322226031897474,52.505377404960655
219.63,221,13.333271099604092,52.505533520342674
219.15,221,13.344316268325487,52.505688605200284
219.29,222,13.355361537393863,52.50584265951199
219.92,221,13.366406906141385,52.50599568325644
192.85,223,13.37745237390018,52.50614767641245
221.53,223,13.38849794000234,52.50629863895896
210.99,222,13.399543603779918,52.50644857087505
198.46,223,13.410589364564927,52.506597472139944
201.81,222,13.42163522168935,52.50674534273302
221.68,222,13.432681174485124,52.50689218263378
220.64,222,13.443727222284158,52.507037991821896
201.74,237,13.454773364418319,52.50718277027716
212.19,238,13.465819600219442,52.507326517979486
216.71,238,13.476865929019322,52.507469234908996
215.29,238,13.487912350149724,52.507610921045895
217.35,239,13.498958862942372,52.50775157637056
211.84,238,13.510005466728959,52.507891200863476
209.86,238,13.521052160841142,52.508029794505326
204.0,238,13.532098944610546,52.50816735727689
223.42,238,13.543145817368757,52.50830388915911
202.7,237,13.554192778447327,52.50843939013306
208.37,222,13.565239827177784,52.50857386017998
219.04,223,13.57628696289161,52.50870729928121
221.01,223,13.58733418492026,52.508839707418275
221.39,222,13.598381492595157,52.508971084572835
220.22,222,13.609428885247691,52.50910143072665
221.21,223,13.620476362209214,52.5092307458617
222.54,238,13.172805069487389,52.5109507600199
223.73,239,13.183850656727838,52.511120832830905
221.44,239,13.194896354061541,52.51128987513388
188.48,223,13.20594216082083,52.5114578869054
205.64,223,13.216988076338009,52.51162486812217
203.29,222,13.228034099945331,52.51179081876107
221.75,223,13.23908023097501,52.51195573879911
221.84,223,13.250126468759225,52.51211962821343
221.88,223,13.261172812630104,52.51228248698133
220.91,223,13.272219261919743,52.512444315080245
190.51,223,13.283265815960194,52.51260511248776
202.05,222,13.294312474083467,52.51276487918158
219.17,222,13.305359235621541,52.51292361513958
220.43,236,13.316406099906345,52.513081320339744
221.57,238,13.327453066269774,52.513237994760246
221.64,223,13.338500134043686,52.51339363837937
220.64,222,13.349547302559897,52.51354825117552
209.04,223,13.360594571150186,52.5137018331273
186.58,221,13.371641939146292,52.51385438421343
199.1,223,13.382689405879916,52.51400590441275
200.22,223,13.393736970682724,52.514156393704276
183.01,222,13.404784632886347,52.51430585206713
209.4,223,13.415832391822372,52.514454279480624
221.84,223,13.426880246822352,52.51460167592419
221.61,223,13.437928197217806,52.51474804137738
209.15,222,13.448976242340212,52.51489337581992
215.43,238,13.460024381521015,52.515037679231675
199.21,239,13.471072614091625,52.51518095159264
212.37,239,13.482120939383412,52.515323192882946
209.86,238,13.493169356727714,52.51546440308288
211.62,238,13.504217865455834,52.51560458217289
212.9,238,13.51526646489904,52.51574373013352
219.09,238,13.526315154388564,52.51588184694551
213.18,238,13.537363933255605,52.51601893258969
203.84,238,13.54841280083133,52.516154987047074
205.44,223,13.559461756446861,52.51629001029881
199.91,222,13.570510799433302,52.51642400232615
218.96,222,13.581559929121715,52.516556963110546
220.0,222,13.59260914484313,52.516688892633574
221.82,223,13.603658445928547,52.51681979087692
220.94,222,13.614707831708929,52.516949657822465
221.17,223,13.625757301515208,52.51707849345219
221.64,222,13.636806854678285,52.51720629774824
204.51,223,13.122769614974954,52.51795421541652
201.87,238,13.155911051955188,52.518475399243435
193.45,239,13.166958422166596,52.518647065744624
193.11,239,13.178005903540434,52.51881770148551
212.45,239,13.1890534954087,52.51898730644241
221.0,222,13.200101197103349,52.51915588059184
221.47,223,13.21114900795629,52.519323423910436
219.63,223,13.222196927299393,52.519489936375
209.84,223,13.233244954464492,52.519655417962426
203.54,223,13.24429308878337,52.51981986864978
192.02,223,13.25534132958778,52.519983288414295
221.31,223,13.266389676209423,52.5201456772333
204.81,223,13.277438127979966,52.52030703508431
200.14,223,13.288486684231039,52.52046736194494
218.82,222,13.299535344294224,52.520626657792974
217.91,238,13.31058410750107,52.52078492260633
176.23,238,13.321632973183084,52.520942156363084
196.09,238,13.332681940671733,52.52109835904144
224.1,238,13.343731009298446,52.52125353061974
211.86,222,13.354780178394618,52.521407671076474
205.26,223,13.365829447291597,52.52156078039028
221.24,223,13.3768788153207,52.521712858539935
213.04,223,13.3879282818132,52.52186390550435
222.2,223,13.398977846100342,52.5220139212626
192.71,223,13.410027507513323,52.522162905793884
206.06,238,13.42107726538331,52.52231085907754
187.12,238,13.43212711904143,52.52245778109307
185.59,238,13.443177067818775,52.52260367182009
170.76,239,13.454227111046398,52.5227485312384
187.15,238,13.465277248055319,52.5228923593279
226.18,238,13.476327478176524,52.523035156068644
221.92,223,13.487377800740955,52.52317692144084
221.21,223,13.49842821507953,52.52331765542485
220.73,223,13.509478720523123,52.523457358001146
221.64,222,13.520529316402579,52.52359602915036
221.75,222,13.531580002048704,52.52373366885327
198.24,223,13.542630776792272,52.523870277090786
216.46,223,13.553681639964024,52.524005853843974
221.89,223,13.564732590894666,52.52414039909404
221.06,223,13.57578362891487,52.524273912822316
221.05,222,13.586834753355276,52.52440639501029
221.09,222,13.59788596354649,52.52453784563959
220.6,223,13.608937258819086,52.52466826469201
222.0,222,13.619988638503603,52.52479765214946
220.65,223,13.631040101930555,52.52492600799396
221.9,223,13.642091648430412,52.525053332207776
228.68,255,13.653143277333626,52.525179624773195
208.54,223,13.127962248148078,52.52582327121298
220.63,223,13.139011287613048,52.52599756321919
219.17,222,13.150060439979114,52.52617082423709
220.55,222,13.161109704577973,52.52634305424265
221.1,222,13.172159080741277,52.526514253211985
221.31,222,13.183208567800637,52.526684421121374
221.68,222,13.194258165087623,52.52685355794725
219.82,222,13.205307871933758,52.527021663666126
220.07,223,13.21635768767053,52.52718873825473
221.77,222,13.227407611629383,52.52735478168988
221.28,222,13.238457643141714,52.52751979394857
200.18,223,13.249507781538886,52.52768377500794
220.1,222,13.260558026152223,52.52784672484521
221.33,222,13.271608376312997,52.52800864343785
221.53,222,13.282658831352455,52.52816953076336
190.18,223,13.293709390601789,52.52832938679946
220.3,223,13.304760053392163,52.528488211523985
224.2,238,13.315810819054697,52.528646004914926
224.03,238,13.326861686920468,52.52880276695038
221.97,238,13.33791265632052,52.52895849760862
216.91,223,13.348963726585858,52.529113196868074
203.15,223,13.360014897047442,52.52926686470727
221.86,223,13.371066167036199,52.52941950110491
219.76,222,13.382117535883022,52.52957110603983
220.12,223,13.393169002918755,52.52972167949101
220.29,223,13.404220567474217,52.52987122143757
200.32,238,13.415272228880177,52.53001973185877
223.76,238,13.42632398646738,52.53016721073401
223.59,239,13.437375839566524,52.53031365804285
226.26,238,13.448427787508278,52.53045907376498
209.58,239,13.459479829623268,52.53060345788023
222.6,238,13.470531965242088,52.5307468103686
221.9,223,13.481584193695298,52.530889131210174
220.91,223,13.49263651431342,52.53103042038524
221.95,223,13.503688926426939,52.53117067787421
214.63,223,13.514741429366309,52.5313099036576
207.23,222,13.525794022461945,52.53144809771614
206.21,222,13.536846705044232,52.53158526003063
206.91,222,13.547899476443522,52.53172139058205
219.36,223,13.558952335990124,52.531856489351554
221.85,223,13.570005283014323,52.53199055632038
221.41,223,13.581058316846368,52.53212359146993
221.41,222,13.59211143681647,52.532255594781766
220.9,222,13.603164642254816,52.53238656623756
221.25,223,13.614217932491549,52.53251650581918
208.29,223,13.122105775078417,52.53351725000908
221.83,223,13.133156708780529,52.53369210637009
220.71,222,13.144207755786974,52.533865931467005
220.06,222,13.155258915429066,52.534038725275714
221.51,223,13.16631018703807,52.53421048777226
220.81,222,13.177361569945214,52.534381218932836
221.83,223,13.188413063481676,52.53455091873376
221.62,223,13.1994646669786,52.53471958715151
221.36,223,13.210516379767082,52.534887224162674
222.05,223,13.221568201178183,52.53505382974403
203.72,223,13.232620130542914,52.53521940387248
193.27,223,13.243672167192251,52.53538394652506
199.02,222,13.254724310457126,52.53554745767894
199.12,222,13.265776559668435,52.53570993731145
192.51,223,13.276828914157026,52.535871385400085
205.02,223,13.287881373253711,52.53603180192241
221.7,223,13.298933936289263,52.53619118685621
220.04,221,13.309986602594416,52.53634954017938
220.73,222,13.321039371499861,52.53650686186994
220.26,222,13.33209224233625,52.53666315190609
219.41,222,13.343145214434202,52.53681841026615
198.41,223,13.354198287124287,52.53697263692858
221.76,223,13.365251459737049,52.537125831872
221.47,222,13.376304731602984,52.53727799507515
220.72,222,13.387358102052554,52.53742912651694
221.27,223,13.398411570416181,52.53757922617639
215.72,222,13.409465136024258,52.537728294032696
189.77,222,13.420518798207128,52.53787633006518
192.7,222,13.431572556295105,52.538023334253296
221.41,222,13.442626409618466,52.53816930657668
215.76,222,13.453680357507452,52.53831424701505
204.37,223,13.464734399292261,52.53845815554832
219.28,222,13.475788534303069,52.53860103215653
219.91,223,13.486842761870001,52.53874287681985
221.09,222,13.497897081323156,52.538883689518606
206.15,222,13.508951491992597,52.53902347023327
216.91,222,13.520005993208347,52.53916221894445
220.92,222,13.531060584300402,52.5392999356329
219.5,222,13.542115264598717,52.5394366202795
217.3,222,13.553170033433217,52.5395722728653
219.7,222,13.564224890133792,52.53970689337148
221.41,223,13.5752798340303,52.539840481779365
221.58,222,13.58633486445256,52.53997303807042
221.52,223,13.597389980730364,52.54010456222626
221.7,223,13.60844518219347,52.54023505422862
220.0,222,13.619500468171601,52.5403645140594
219.72,223,13.630555837994452,52.540492941700656
207.28,223,13.127300055782971,52.54138633121975
196.91,223,13.138352998085283,52.541560720694655
216.92,223,13.149406053426546,52.54173407860544
220.3,222,13.160459221137643,52.54190640492806
221.64,223,13.171512500549413,52.54207769963863
221.39,223,13.18256589099265,52.54224796271338
221.9,223,13.193619391798114,52.5424171941287
221.77,223,13.204673002296513,52.54258539386112
206.56,223,13.215726721818518,52.542752561887305
207.24,223,13.226780549694753,52.54291869818407
220.84,223,13.237834485255815,52.54308380272836
221.37,223,13.248888527832243,52.5432478754973
220.49,223,13.259942676754543,52.543410916468105
221.19,223,13.270996931353181,52.54357292561818
190.95,223,13.282051290958583,52.543733902925034
208.46,223,13.293105754901129,52.54389384836636
220.47,222,13.304160322511164,52.544052761919936
206.61,223,13.315214993118996,52.54421064356376
192.46,222,13.326269766054889,52.54436749327588
213.28,223,13.337324640649067,52.544523311034574
202.2,222,13.34837961623172,52.544678096818224
219.41,222,13.359434692132997,52.54483185060534
221.19,223,13.370489867683006,52.544984572374595
221.33,223,13.38154514221182,52.5451362621048
220.87,223,13.392600515049477,52.54528691977492
220.99,222,13.40365598552597,52.54543654536405
221.6,223,13.414711552971266,52.54558513885142
203.64,223,13.425767216715279,52.545732700216426
206.85,221,13.436822976087898,52.54587922943858
221.04,223,13.447878830418974,52.546024726497556
219.89,223,13.458934779038321,52.54616919137319
197.23,223,13.469990821275713,52.546312624045406
219.65,222,13.481046956460894,52.54645502449431
221.05,222,13.49210318392357,52.546596392700145
210.76,222,13.503159502993409,52.546736728643296
211.06,222,13.514215913000049,52.54687603230429
219.66,222,13.52527241327309,52.54701430366379
219.37,222,13.536329003142098,52.54715154270262
220.62,223,13.547385681936607,52.54728774940172
221.19,223,13.558442448986114,52.54742292374221
221.32,223,13.569499303620082,52.547557065705305
221.89,223,13.580556245167946,52.54769017527242
219.57,223,13.5916132729591,52.547822252425064
221.94,223,13.132496165579681,52.54925519168123
202.82,222,13.143551117276212,52.54942911399316
219.22,223,13.154606181745953,52.54960200444087
219.41,222,13.165661358319355,52.54977386300039
221.08,223,13.176716646326826,52.54994468964789
221.9,223,13.187772045098738,52.550114484359625
221.11,222,13.198827553965414,52.550283247112084
202.23,222,13.209883172257138,52.55045097788184
222.18,223,13.22093889930415,52.55061767664561
222.0,222,13.231994734436654,52.550783343380274
221.91,223,13.243050676984806,52.55094797806285
220.77,223,13.254106726278724,52.551111580670494
220.77,223,13.265162881648488,52.5512741511805
221.65,222,13.276219142424129,52.55143568957032
220.82,222,13.287275507935645,52.551596195817524
208.24,222,13.298331977512994,52.551755669899855
207.53,222,13.309388550486092,52.55191411179518
218.77,222,13.320445226184814,52.552071521481516
220.6,223,13.331502003939,52.55222789893702
182.24,223,13.34255888307845,52.552383244139975
211.01,223,13.35361586293292,52.552537557068845
221.55,223,13.364672942832131,52.552690837702215
220.99,223,13.375730122105772,52.5528430860188
220.81,222,13.386787400083483,52.55299430199747
221.82,223,13.397844776094871,52.55314448561727
222.06,223,13.408902249469511,52.55329363685731
207.27,223,13.419959819536931,52.55344175569693
203.89,223,13.43101748562663,52.55358884211555
219.59,222,13.442075247068066,52.55373489609278
217.97,222,13.45313310319066,52.55387991760832
217.43,222,13.464191053323802,52.55402390664206
197.27,222,13.47524909679684,52.55416686317401
197.36,223,13.48630723293909,52.55430878718434
210.38,222,13.497365461079834,52.55444967865332
204.52,222,13.508423780548311,52.55458953756143
217.87,222,13.519482190673733,52.55472836388925
220.17,223,13.530540690785275,52.55486615761748
221.22,223,13.541599280212079,52.55500291872702
219.42,223,13.552657958283248,52.55513864719889
221.73,223,13.563716724327858,52.55527334301423
220.56,222,13.574775577674943,52.55540700615437
220.98,222,13.585834517653511,52.555539636600734
203.85,222,13.148751067568078,52.55729728607209
221.55,223,13.159808141960271,52.557469708779664
221.3,222,13.170865328189592,52.55764109929891
221.26,223,13.181922625586022,52.55781145760608
221.75,223,13.192980033479497,52.557980783677515
205.47,223,13.204037551199917,52.55814907748971
214.2,222,13.215095178077135,52.55831633901933
222.03,223,13.226152913440963,52.55848256824313
221.44,222,13.237210756621174,52.558647765138076
221.0,222,13.248268706947496,52.55881192968121
219.57,223,13.259326763749618,52.55897506184978
221.22,223,13.27038492635719,52.5591371616211
220.31,222,13.28144319409982,52.55929822897272
219.9,222,13.292501566307074,52.55945826388226
221.47,222,13.303560042308483,52.559617266327514
221.98,223,13.314618621433532,52.5597752362864
209.5,223,13.32567730301167,52.559932173736996
203.92,222,13.33673608637231,52.56008807865753
221.55,223,13.347794970844818,52.56024295102635
222.19,223,13.358853955758528,52.560396790821954
221.96,222,13.369913040442738,52.56054959802301
221.02,223,13.380972224226696,52.56070137260827
221.1,222,13.392031506439624,52.56085211455671
221.72,223,13.4030908864107,52.56100182384736
220.24,223,13.414150363469073,52.561150500459455
199.41,223,13.425209936943837,52.561298144372365
220.52,223,13.43626960616407,52.56144475556558
221.42,222,13.447329370458801,52.56159033401876
221.19,223,13.458389229157024,52.56173487971167
221.24,223,13.4694491815877,52.56187839262427
221.35,222,13.480509227079756,52.56202087273662
207.33,222,13.491569364962075,52.56216232002894
215.06,223,13.502629594563514,52.56230273448159
219.32,222,13.513689915212884,52.56244211607508
219.95,222,13.524750326238976,52.56258046479006
221.47,222,13.535810826970536,52.562717780607315
221.46,222,13.546871416736275,52.562854063507764
221.54,223,13.557932094864874,52.56298931347252
220.94,223,13.568992860684984,52.563123530482784
221.75,223,13.58005371352521,52.56325671451991
213.74,223,13.153952850176527,52.56516523673778
221.57,223,13.165011935285472,52.565337191427986
220.44,223,13.176071131964646,52.56550811362968
220.19,223,13.187130439543603,52.56567800331916
202.6,223,13.198189857351855,52.565846860472824
216.69,223,13.209249384718865,52.56601468506724
221.37,223,13.220309020974058,52.566181477079105
221.53,223,13.231368765446822,52.566347236485264
221.45,223,13.242428617466494,52.56651196326271
220.81,222,13.253488576362379,52.56667565738858
220.44,223,13.264548641463735,52.566838318840134
218.79,222,13.275608812099781,52.5669999475948
218.97,221,13.286669087599698,52.567160543630145
219.69,223,13.297729467292623,52.56732010692386
220.57,223,13.308789950507657,52.567478637453796
201.81,223,13.319850536573858,52.56763613519792
210.11,223,13.33091122482025,52.5677926001344
220.61,222,13.34197201457581,52.56794803224151
219.77,222,13.353032905169483,52.56810243149763
220.71,223,13.364093895930171,52.568255797881356
221.08,223,13.37515498618674,52.56840813137139
221.68,223,13.386216175268018,52.56855943194657
221.61,223,13.397277462502796,52.56870969958588
222.14,223,13.408338847219824,52.56885893426847
205.0,222,13.419400328747818,52.56900713597361
215.58,223,13.430461906415456,52.56915430468072
220.47,222,13.441523579551378,52.56930044036936
221.69,223,13.45258534748419,52.569445543019235
219.57,223,13.463647209542456,52.56958961261022
208.63,223,13.474709165054717,52.56973264912227
209.69,222,13.485771213349462,52.56987465253554
221.14,222,13.496833353755155,52.57001562283031
220.65,223,13.50789558560022,52.57015555998699
220.06,223,13.51895790821305,52.570294463986166
220.85,222,13.530020320921999,52.57043233480854
221.77,222,13.54108282305539,52.57056917243494
221.45,223,13.552145413941512,52.57070497684639
221.83,223,13.563208092908614,52.570839748024014
220.59,222,13.574270859284919,52.5709734859491
221.94,223,13.159156466318102,52.57303296579644
212.91,223,13.17021756293841,52.573204452191945
207.3,223,13.18127877086169,52.573374905798666
203.9,223,13.192340089417067,52.57354432659294
195.98,223,13.203401517933617,52.57371271455126
221.26,222,13.214463055740381,52.57388006965022
221.9,238,13.225524702166352,52.5740463918666
227.05,239,13.236586456540486,52.574211681177296
227.69,238,13.247648318191695,52.57437593755936
226.6,238,13.25871028644885,52.57453916098998
224.72,238,13.26977236064078,52.574701351446485
223.79,238,13.280834540096278,52.57486250890634
225.83,238,13.291896824144093,52.57502263334719
219.13,222,13.302959212112937,52.575181724746784
196.8,222,13.314021703331477,52.57533978308303
197.5,223,13.325084297128345,52.575496808333966
219.99,222,13.336146992832134,52.575652800477805
218.97,222,13.347209789771396,52.57580775949286
219.62,222,13.358272687274644,52.575961685357626
224.12,239,13.369335684670354,52.57611457805071
225.52,239,13.380398781286962,52.57626643755089
223.95,238,13.39146197645287,52.57641726383706
227.8,238,13.402525269496437,52.57656705688829
221.52,223,13.413588659745987,52.57671581668374
221.18,223,13.424652146529809,52.576863543202776
190.95,222,13.43571572917615,52.57701023642487
204.77,223,13.446779407013224,52.57715589632963
206.24,223,13.457843179369211,52.577300522896856
211.62,222,13.468907045572246,52.57744411610642
221.97,223,13.479971004950439,52.577586675938406
221.26,222,13.491035056831853,52.577728202372995
221.15,223,13.502099200544528,52.57786869539053
221.11,223,13.51316343541646,52.578008154971485
221.47,223,13.524227760775613,52.5781465810965
221.16,223,13.53529217594991,52.578283973746345
221.28,222,13.546356680267255,52.57842033290192
221.2,223,13.557421273055505,52.57855565854428
201.03,223,13.153298919990247,52.58072842216549
208.6,223,13.16436191721023,52.58090047305416
215.05,223,13.175425026136834,52.58107149087747
214.69,222,13.186488246098792,52.58124147561165
208.41,223,13.197551576424795,52.581410427233095
222.07,223,13.20861501644349,52.58157834571835
221.1,223,13.219678565483488,52.58174523104407
226.32,239,13.230742222873351,52.581911083187094
182.05,239,13.241805987941609,52.582075902124366
188.32,238,13.252869860016737,52.582239687833
188.5,238,13.263933838427183,52.58240244029026
190.24,238,13.274997922501347,52.58256415947352
191.04,239,13.286062111567588,52.58272484536032
221.06,238,13.297126404954229,52.58288449792833
221.23,223,13.308190801989547,52.58304311715538
221.5,223,13.319255302001787,52.58320070301944
193.63,223,13.33031990431915,52.58335725549862
220.83,223,13.341384608269795,52.58351277457114
220.06,223,13.352449413181851,52.583667260215435
220.4,239,13.363514318383398,52.58382071241002
204.27,239,13.374579323202488,52.583973131133575
190.04,239,13.385644426967122,52.58412451636492
198.65,238,13.396709629005276,52.58427486808305
221.05,238,13.407774928644882,52.58442418626704
221.6,223,13.418840325213834,52.58457247089616
217.78,223,13.429905818039993,52.58471972194982
209.02,223,13.440971406451178,52.584865939407536
222.24,223,13.452037089775175,52.585011123249004
221.9,223,13.463102867339733,52.58515527345405
221.81,222,13.474168738472565,52.58529839000263
222.33,223,13.485234702501348,52.58544047287488
221.97,223,13.496300758753721,52.585581522051044
222.01,223,13.50736690655729,52.585721537511525
221.97,223,13.518433145239628,52.58586051923687
221.51,222,13.529499474128272,52.58599846720774
221.76,222,13.540565892550719,52.586135381405015
221.42,223,13.147439295003794,52.588423560296086
221.67,223,13.158504193482157,52.58859617597747
221.07,222,13.169569204071243,52.588767758316834
221.26,223,13.180634326099394,52.588938307290334
199.56,223,13.191699558894916,52.58910782287429
221.01,223,13.224895915168096,52.58961016905402
220.36,223,13.235961584315286,52.58977555084567
221.84,223,13.247027360870732,52.58993989913144
220.3,222,13.258093244162486,52.5901032138885
220.23,223,13.269159233518563,52.59026549509414
220.5,223,13.280225328266928,52.590426742725846
220.16,222,13.291291527735519,52.590586956761165
221.02,222,13.302357831252223,52.59074613717787
222.2,223,13.313424238144892,52.59090428395383
221.76,223,13.324490747741335,52.59106139706707
199.8,222,13.33555735936933,52.59121747649574
221.32,223,13.346624072356605,52.59137252221819
221.05,223,13.357690886030854,52.59152653421284
221.27,223,13.368757799719736,52.59167951245829
221.18,223,13.379824812750867,52.59183145693329
221.51,222,13.390891924451825,52.59198236761674
221.9,223,13.401959134150156,52.59213224448761
220.79,223,13.413026441173358,52.59228108752513
218.49,222,13.424093844848901,52.59242889670859
203.91,223,13.435161344504214,52.592575672017446
222.11,223,13.446228939466693,52.59272141343129
221.97,223,13.45729662906369,52.592866120929884
221.77,223,13.468364412622527,52.5930097944931
219.59,222,13.479432289470488,52.593152434100986
220.28,223,13.490500258934825,52.593294039733706
221.61,223,13.501568320342745,52.59343461137157
221.82,223,13.163711303366236,52.59646370787791
221.99,223,13.219047532126842,52.597308938539925
221.2,223,13.230115106015015,52.59747488348523
220.42,223,13.24118278771328,52.597639794647385
221.41,223,13.252250576549297,52.59780367200342
221.82,222,13.263318471850694,52.597966515530594
222.04,223,13.274386472945052,52.598128325206275
221.54,223,13.285454579159907,52.59828910100795
220.72,222,13.296522789822765,52.59844884291328
221.08,222,13.307591104261085,52.59860755090005
221.84,223,13.318659521802289,52.59876522494623
204.28,223,13.329728041773755,52.59892186502987
221.09,222,13.34079666350283,52.59907747112922
221.38,223,13.351865386316815,52.59923204322265
221.6,222,13.362934209542976,52.59938558128866
221.81,223,13.374003132508536,52.599538085305895
221.38,223,13.385072154540687,52.59968955525319
221.08,223,13.396141274966576,52.59983999110947
221.28,223,13.407210493113318,52.59998939285381
221.68,223,13.418279808307984,52.60013776046545
220.9,223,13.429349219877617,52.600285093923766
199.66,223,13.440418727149211,52.60043139320828
221.7,223,13.451488329449738,52.60057665829864
221.61,223,13.46255802610612,52.60072088917466
221.6,223,13.473627816445248,52.60086408581629
220.92,223,13.484697699793982,52.60100624820361
219.8,223,13.495767675479138,52.60114737631686
201.65,223,13.202127702044535,52.60483984897066
211.07,222,13.21319707245083,52.60500739140646
211.26,223,13.224266551742193,52.60517389980487
206.88,223,13.23533613924594,52.60533937414276
221.74,223,13.246405834289343,52.60550381439712
221.23,223,13.257475636199636,52.60566722054509
214.67,223,13.268545544304008,52.60582959256394
205.8,223,13.279615557929612,52.60599093043112
205.93,223,13.29068567640356,52.60615123412419
205.74,223,13.30175589905292,52.60631050362084
204.56,222,13.31282622520472,52.60646873889896
192.57,223,13.323896654185958,52.60662593993653
204.93,222,13.33496718532358,52.606782106711684
220.49,222,13.346037817944499,52.606937239202715
220.89,222,13.357108551375589,52.60709133738806
221.57,223,13.368179384943684,52.60724440124629
221.75,223,13.37925031797558,52.607396430756104
221.78,223,13.390321349798038,52.6075474258964
221.8,223,13.401392479737774,52.60769738664614
221.28,223,13.412463707121473,52.60784631298449
220.81,223,13.423535031275781,52.60799420489074
221.45,223,13.434606451527307,52.60814106234432
201.42,223,13.44567796720262,52.60828688532481
218.55,223,13.456749577628253,52.608431673811936
221.94,223,13.46782128213071,52.60857542778554
221.14,222,13.478893080036451,52.60871814722565
219.85,223,13.489964970671902,52.60885983211242
221.96,223,13.218415920197348,52.61287259956618
222.14,223,13.229487414169402,52.613038637379326
206.71,223,13.24055901608347,52.61320364083146
221.25,223,13.251630725266395,52.61336760989963
